,location,total_sqft,bath,price,bhk
7453,Whitefield,1485.0,2.0,96.51,2
7454,Whitefield,1755.0,3.0,101.0,3
7456,Whitefield,2225.0,3.0,149.0,3
7457,Whitefield,1250.0,2.0,82.0,2
7458,Whitefield,605.0,1.0,40.0,1
7461,Whitefield,2210.0,3.0,156.0,3
7462,Whitefield,1173.0,2.0,78.2,2
7463,Whitefield,1740.0,4.0,130.0,3
7464,Whitefield,1216.0,2.0,75.0,2
7466,Whitefield,1655.0,3.0,120.0,3
7467,Whitefield,4003.0,6.0,300.0,4
7469,Whitefield,1180.0,2.0,70.0,2
7471,Whitefield,2023.0,4.0,130.0,3
7472,Whitefield,2134.0,4.0,118.0,3
7475,Whitefield,905.0,1.0,60.0,1
7481,Whitefield,1452.0,3.0,90.0,3
7482,Whitefield,2850.0,5.0,240.0,4
7485,Whitefield,2830.0,5.0,190.0,4
7486,Whitefield,1295.0,2.0,78.5,2
7487,Whitefield,840.0,1.0,57.6,1
7488,Whitefield,1991.0,3.0,104.0,3
7492,Whitefield,1655.0,3.0,97.0,3
7493,Whitefield,1850.0,3.0,150.0,3
7494,Whitefield,1200.0,3.0,67.77,3
7495,Whitefield,1290.0,2.0,90.0,2
7498,Whitefield,1216.0,2.0,75.0,2
7499,Whitefield,1356.0,2.0,94.84,2
7500,Whitefield,1338.0,2.0,103.0,2
7503,Whitefield,3450.0,4.0,208.0,3
7507,Whitefield,1267.0,2.0,90.33,2
7508,Whitefield,2400.0,4.0,143.0,4
7509,Whitefield,1836.0,3.0,125.0,3
7511,Whitefield,3596.0,3.0,200.0,3
7512,Whitefield,1275.0,2.0,65.0,3
7515,Whitefield,1216.0,2.0,82.0,2
7516,Whitefield,1495.0,3.0,88.0,2
7517,Whitefield,1564.0,3.0,103.0,3
7518,Whitefield,1585.0,3.0,84.0,3
7521,Whitefield,1558.0,3.0,90.0,3
7522,Whitefield,1216.0,2.0,75.0,2
7523,Whitefield,1227.0,2.0,70.0,2
7524,Whitefield,1704.0,3.0,120.0,3
7525,Whitefield,1256.0,2.0,73.0,2
7528,Whitefield,1300.0,2.0,78.0,2
7529,Whitefield,1570.0,3.0,88.0,3
7530,Whitefield,1216.0,2.0,84.03,2
7531,Whitefield,1240.0,2.0,70.0,2
7532,Whitefield,1216.0,2.0,72.5,2
7534,Whitefield,2025.0,4.0,115.0,3
7535,Whitefield,1346.0,2.0,100.0,3
7539,Whitefield,2990.0,3.0,198.0,4
7542,Whitefield,1720.0,3.0,98.97,3
7543,Whitefield,1600.0,3.0,95.0,3
7544,Whitefield,1655.0,3.0,108.0,3
7545,Whitefield,1740.0,3.0,95.0,3
7547,Whitefield,1350.0,2.0,88.0,2
7549,Whitefield,1216.0,2.0,80.0,2
7550,Whitefield,2900.0,4.0,225.0,4
7551,Whitefield,1340.0,2.0,101.0,2
7553,Whitefield,1500.0,3.0,78.57,3
7554,Whitefield,1626.0,3.0,85.0,3
7556,Whitefield,1100.0,2.0,65.0,2
7558,Whitefield,1270.0,2.0,65.0,3
7559,Whitefield,3117.0,3.0,261.0,3
7560,Whitefield,1216.0,2.0,73.0,2
7562,Whitefield,3150.0,3.0,290.0,3
7564,Whitefield,2956.0,5.0,234.0,4
7568,Whitefield,2247.0,3.0,145.0,3
7569,Whitefield,3940.0,5.0,265.0,4
7571,Whitefield,1160.0,2.0,67.0,2
7573,Whitefield,1180.0,2.0,77.0,2
7574,Whitefield,2140.0,3.0,139.0,3
7575,Whitefield,1314.0,2.0,84.0,2
7578,Whitefield,1012.0,2.0,58.0,2
7582,Whitefield,1431.0,3.0,85.0,3
7583,Whitefield,524.0,1.0,29.0,1
7584,Whitefield,2830.0,4.0,161.0,4
7585,Whitefield,2135.0,3.0,149.0,4
7587,Whitefield,3075.0,2.0,188.0,4
7588,Whitefield,1760.0,3.0,160.0,3
7589,Whitefield,1655.0,3.0,110.0,3
7590,Whitefield,840.0,1.0,57.0,1
7591,Whitefield,1725.0,3.0,106.0,3
7594,Whitefield,516.0,1.0,39.0,1
7596,Whitefield,6000.0,4.0,410.0,4
7597,Whitefield,1639.0,3.0,107.0,3
7598,Whitefield,1820.0,3.0,113.0,3
7600,Whitefield,3565.0,4.0,218.0,4
7601,Whitefield,3410.0,5.0,253.0,4
7604,Whitefield,4500.0,4.0,330.0,4
7605,Whitefield,1250.0,2.0,85.0,2
7607,Whitefield,1277.0,2.0,77.0,2
7608,Whitefield,1820.0,3.0,140.0,3
7609,Whitefield,3453.0,4.0,247.0,4
7614,Whitefield,2280.0,4.0,125.0,3
7615,Whitefield,2882.0,5.0,200.0,4
7620,Whitefield,1190.0,2.0,70.0,2
7622,Whitefield,1270.0,2.0,94.0,2
7623,Whitefield,1220.0,2.0,89.0,2
7626,Whitefield,3758.0,3.0,300.0,3
7631,Whitefield,1216.0,2.0,72.0,2
7633,Whitefield,5400.0,5.0,475.0,4
7634,Whitefield,1396.0,3.0,74.0,3
7639,Whitefield,1346.0,2.0,76.01,2
7643,Whitefield,1615.0,3.0,96.9,3
7649,Whitefield,1200.0,2.0,70.0,2
7652,Whitefield,1216.0,2.0,75.0,2
7654,Whitefield,2321.0,4.0,157.0,3
7655,Whitefield,1224.0,2.0,75.0,2
7656,Whitefield,1655.0,3.0,113.0,3
7658,Whitefield,4144.0,5.0,331.0,5
7662,Whitefield,1200.0,3.0,67.75,3
7663,Whitefield,2444.0,4.0,145.0,4
7664,Whitefield,1270.0,2.0,110.0,2
7665,Whitefield,1660.0,3.0,110.0,3
7666,Whitefield,1270.0,2.0,105.0,2
7668,Whitefield,1173.0,2.0,78.2,2
7669,Whitefield,1362.0,2.0,85.0,2
7670,Whitefield,1457.0,2.0,105.0,3
7671,Whitefield,1720.0,3.0,128.0,3
7675,Whitefield,1564.0,3.0,103.0,3
7679,Whitefield,1639.0,3.0,107.0,3
7680,Whitefield,1760.0,3.0,139.0,3
7681,Whitefield,613.0,1.0,48.0,1
7682,Whitefield,1730.0,3.0,125.0,3
7684,Whitefield,877.0,1.0,59.0,1
7686,Whitefield,3453.0,4.0,231.0,5
7688,Yelachenahalli,1464.0,2.0,105.0,3
7689,Yelachenahalli,2400.0,1.0,150.0,2
7690,Yelachenahalli,1700.0,3.0,130.0,3
7691,Yelachenahalli,1080.0,2.0,55.0,2
7692,Yelachenahalli,1400.0,2.0,78.0,2
7693,Yelachenahalli,1330.0,3.0,73.5,3
7694,Yelachenahalli,800.0,1.0,30.0,2
7695,Yelachenahalli,1100.0,2.0,60.0,2
7696,Yelachenahalli,1365.0,2.0,72.0,3
7697,Yelachenahalli,1103.0,2.0,55.0,2
7698,Yelachenahalli,1000.0,2.0,50.0,2
7699,Yelahanka,3525.0,4.0,186.0,4
7701,Yelahanka,1326.0,2.0,78.0,2
7707,Yelahanka,1705.0,3.0,95.0,3
7709,Yelahanka,1234.0,2.0,80.0,2
7710,Yelahanka,1315.0,2.0,85.0,2
7711,Yelahanka,1170.0,2.0,62.5,2
7712,Yelahanka,697.0,1.0,45.0,1
7714,Yelahanka,2195.0,4.0,127.0,3
7716,Yelahanka,1614.0,3.0,95.0,3
7718,Yelahanka,628.0,1.0,24.0,1
7721,Yelahanka,654.0,1.0,38.4,1
7729,Yelahanka,1825.0,3.0,105.0,3
7730,Yelahanka,1603.0,3.0,96.0,3
7731,Yelahanka,1304.0,2.0,79.0,2
7735,Yelahanka,915.0,2.0,48.0,2
7737,Yelahanka,1517.0,3.0,76.3,3
7740,Yelahanka,1327.0,2.0,85.0,2
7743,Yelahanka,1566.0,3.0,97.0,3
7745,Yelahanka,1270.0,2.0,78.0,2
7746,Yelahanka,1400.0,2.0,80.54,3
7748,Yelahanka,1322.0,2.0,86.0,2
7749,Yelahanka,1100.0,2.0,70.0,2
7750,Yelahanka,1200.0,2.0,70.0,2
7752,Yelahanka,4000.0,5.0,220.0,5
7753,Yelahanka,2675.0,4.0,140.0,4
7755,Yelahanka,654.0,1.0,37.0,1
7756,Yelahanka,1465.0,3.0,80.01,3
7760,Yelahanka,1692.0,3.0,83.0,3
7765,Yelahanka,2145.0,3.0,125.0,3
7767,Yelahanka,1322.0,2.0,75.0,2
7769,Yelahanka,602.0,1.0,26.0,1
7770,Yelahanka,1100.0,2.0,60.0,2
7771,Yelahanka,1614.0,2.0,100.0,3
7772,Yelahanka,1890.0,3.0,108.0,3
7773,Yelahanka,1556.0,3.0,86.0,3
7774,Yelahanka,1610.0,4.0,85.0,3
7780,Yelahanka,1859.0,3.0,108.0,3
7782,Yelahanka,1322.0,2.0,80.0,2
7786,Yelahanka,2600.0,4.0,175.0,4
7787,Yelahanka,1305.0,2.0,78.0,2
7789,Yelahanka,1711.0,3.0,85.61,3
7790,Yelahanka,1315.0,2.0,75.0,2
7791,Yelahanka,3600.0,6.0,200.0,6
7794,Yelahanka,1614.0,3.0,95.0,3
7795,Yelahanka,1650.0,3.0,105.0,3
7800,Yelahanka,3990.0,4.0,260.0,4
7801,Yelahanka,1620.0,3.0,90.0,3
7802,Yelahanka,654.0,1.0,36.25,1
7803,Yelahanka,1614.0,3.0,93.0,3
7804,Yelahanka,694.0,1.0,30.84,1
7805,Yelahanka,1115.0,2.0,60.0,2
7806,Yelahanka,2317.0,4.0,140.0,3
7807,Yelahanka,1653.0,3.0,93.0,3
7808,Yelahanka,654.0,1.0,38.0,1
7810,Yelahanka,1445.0,2.0,82.0,2
7812,Yelahanka,602.0,1.0,38.0,1
7813,Yelahanka,697.0,1.0,35.0,1
7815,Yelahanka,682.0,1.0,36.23,1
7817,Yelahanka,1560.0,2.0,98.0,3
7818,Yelahanka,1780.0,3.0,107.0,3
7819,Yelahanka,1342.0,2.0,75.0,3
7820,Yelahanka,1823.0,3.0,103.0,3
7821,Yelahanka,1792.0,3.0,104.0,3
7822,Yelahanka,1304.0,2.0,69.97,2
7825,Yelahanka,1300.0,2.0,69.23,2
7826,Yelahanka,1705.0,3.0,91.0,3
7828,Yelahanka,1835.0,3.0,108.0,3
7829,Yelahanka,1847.0,3.0,92.0,3
7831,Yelahanka,1890.0,3.0,109.0,3
7832,Yelahanka,700.0,1.0,38.0,1
7833,Yelahanka,1491.0,3.0,85.0,3
7834,Yelahanka,2088.0,5.0,110.0,4
7837,Yelahanka,3019.0,6.0,190.0,4
7839,Yelahanka,1600.0,3.0,100.0,3
7843,Yelahanka,1705.0,3.0,85.0,3
7844,Yelahanka,1350.0,2.0,85.0,3
7846,Yelahanka,1633.0,3.0,110.0,3
7847,Yelahanka,1142.0,1.0,42.535,1
7848,Yelahanka,1355.0,2.0,75.0,3
7852,Yelahanka,1104.0,2.0,58.0,2
7854,Yelahanka,1175.0,2.0,67.77,2
7855,Yelahanka,1322.0,2.0,77.9,2
7856,Yelahanka,602.0,1.0,33.0,1
7857,Yelahanka,1315.0,2.0,77.0,2
7860,Yelahanka,567.0,1.0,25.0,1
7862,Yelahanka,602.0,2.0,30.0,1
7864,Yelahanka,1234.0,2.0,80.0,2
7867,Yelahanka,1267.0,3.0,78.0,2
7868,Yelahanka,1360.0,2.0,78.19,2
7870,Yelahanka New Town,650.0,1.0,33.0,1
7871,Yelahanka New Town,500.0,1.0,20.0,1
7872,Yelahanka New Town,440.0,1.0,16.5,1
7873,Yelahanka New Town,1610.0,3.0,92.0,3
7874,Yelahanka New Town,1700.0,3.0,90.0,3
7875,Yelahanka New Town,650.0,1.0,20.0,1
7876,Yelahanka New Town,350.0,1.0,13.5,1
7878,Yelahanka New Town,1385.0,2.0,65.0,2
7879,Yelahanka New Town,500.0,2.0,24.0,1
7880,Yelahanka New Town,650.0,1.0,17.0,1
7881,Yelahanka New Town,450.0,1.0,16.0,1
7883,Yelahanka New Town,960.0,2.0,50.0,2
7885,Yelahanka New Town,1209.0,2.0,65.0,3
7886,Yelahanka New Town,1400.0,2.0,80.0,3
7887,Yelahanka New Town,450.0,1.0,15.0,1
7888,Yelahanka New Town,500.0,1.0,18.0,1
7889,Yelahanka New Town,1420.0,2.0,75.0,3
7891,Yelahanka New Town,2200.0,2.0,180.0,2
7892,Yelahanka New Town,488.0,1.0,20.0,1
7893,Yelahanka New Town,1100.0,2.0,58.0,2
7896,Yelahanka New Town,1000.0,2.0,44.0,2
7897,Yelahanka New Town,650.0,1.0,18.0,1
7899,Yelahanka New Town,1740.0,3.0,150.0,3
7900,Yelahanka New Town,1290.0,2.0,70.0,2
7902,Yelenahalli,1240.0,2.0,47.12,2
7903,Yelenahalli,1200.0,2.0,46.17,2
7905,Yelenahalli,1260.0,2.0,47.88,2
7907,Yelenahalli,1175.0,2.0,50.0,2
7908,Yelenahalli,1650.0,3.0,68.0,3
7909,Yelenahalli,1200.0,2.0,45.6,2
7910,Yelenahalli,1200.0,2.0,46.17,2
7911,Yelenahalli,1160.0,2.0,44.08,2
7913,Yeshwanthpur,1693.0,3.0,108.0,3
7914,Yeshwanthpur,667.0,1.0,36.85,1
7915,Yeshwanthpur,1950.0,4.0,130.0,4
7917,Yeshwanthpur,665.0,1.0,36.85,1
7918,Yeshwanthpur,1161.0,2.0,64.08,2
7921,Yeshwanthpur,671.0,1.0,36.85,1
7923,Yeshwanthpur,668.0,1.0,36.85,1
7924,Yeshwanthpur,1185.0,2.0,75.84,2
7925,Yeshwanthpur,1195.0,2.0,100.0,2
7926,Yeshwanthpur,1313.0,3.0,96.0,3
7927,Yeshwanthpur,1400.0,2.0,100.0,2
7930,Yeshwanthpur,673.0,1.0,36.85,1
7932,Yeshwanthpur,3600.0,5.0,220.0,4
7934,Yeshwanthpur,875.0,1.0,41.745,1
7936,Yeshwanthpur,669.0,1.0,36.85,1
7940,Yeshwanthpur,670.0,1.0,36.85,1
7943,Yeshwanthpur,1240.0,2.0,80.0,2
7944,Yeshwanthpur,1713.0,3.0,110.0,3
7945,Yeshwanthpur,1144.0,2.0,67.0,2
7946,Yeshwanthpur,1541.0,2.0,130.0,2
7948,Yeshwanthpur,1362.0,2.0,100.0,2
7949,Yeshwanthpur,666.0,1.0,36.8,1
7950,Yeshwanthpur,1855.0,3.0,140.0,3
7952,Yeshwanthpur,1165.0,2.0,85.0,2
7953,Yeshwanthpur,1163.0,2.0,64.08,2
7954,Yeshwanthpur,1165.0,2.0,64.08,2
7955,Yeshwanthpur,1825.0,3.0,145.0,3
7957,Yeshwanthpur,994.0,2.0,54.67,1
7958,Yeshwanthpur,650.0,1.0,40.0,1
7959,Yeshwanthpur,1855.0,3.0,140.0,3
7960,Yeshwanthpur,1500.0,3.0,100.0,3
7962,Yeshwanthpur,1164.0,2.0,64.08,2
7965,Yeshwanthpur,674.0,1.0,36.85,1
7967,Yeshwanthpur,672.0,1.0,36.85,1
7968,Yeshwanthpur,1162.0,2.0,64.08,2
7970,Yeshwanthpur,1195.0,2.0,100.0,2
7971,Yeshwanthpur,1692.0,3.0,108.0,3
7973,Yeshwanthpur,2500.0,5.0,185.0,6
7975,Yeshwanthpur,1160.0,2.0,64.08,2
7978,Yeshwanthpur,1855.0,3.0,135.0,3
7979,Yeshwanthpur,1876.0,3.0,160.0,3
7981,other,2770.0,4.0,290.0,3
7984,other,600.0,1.0,38.0,1
7987,other,1500.0,2.0,185.0,2
7988,other,840.0,2.0,45.0,2
7989,other,4395.0,3.0,240.0,3
7990,other,845.0,2.0,55.0,2
7991,other,2511.0,3.0,205.0,3
7992,other,1660.0,2.0,105.0,3
7994,other,1200.0,2.0,65.0,2
7995,other,1200.0,3.0,90.0,3
7999,other,782.0,2.0,55.68,2
8000,other,1800.0,3.0,120.0,3
8001,other,1413.0,2.0,75.0,3
8002,other,945.0,2.0,54.0,2
8003,other,1870.0,3.0,110.0,3
8004,other,1260.0,2.0,85.05,3
8006,other,2795.0,4.0,235.0,3
8008,other,1904.0,3.0,150.0,3
8009,other,2000.0,3.0,175.0,3
8012,other,1500.0,3.0,100.0,3
8014,other,1783.0,3.0,115.0,3
8015,other,912.0,2.0,70.0,3
8018,other,1580.0,3.0,100.0,3
8019,other,1415.0,3.0,78.0,3
8021,other,2405.0,4.0,260.0,3
8022,other,1500.0,2.0,115.0,2
8027,other,1060.0,2.0,60.0,2
8028,other,2600.0,8.0,180.0,8
8030,other,1285.0,2.0,72.5,2
8031,other,4050.0,3.0,280.0,3
8034,other,1280.0,2.0,69.0,2
8035,other,3045.0,3.0,170.0,3
8038,other,900.0,2.0,110.0,2
8043,other,1560.0,3.0,115.0,3
8046,other,1200.0,4.0,165.0,4
8048,other,1645.0,3.0,95.0,3
8049,other,1200.0,2.0,79.0,2
8051,other,1350.0,2.0,140.0,3
8052,other,1800.0,3.0,150.0,3
8054,other,1762.0,3.0,125.0,3
8056,other,1200.0,3.0,90.0,3
8057,other,2023.71,3.0,275.0,3
8063,other,2150.0,4.0,240.0,3
8066,other,3309.0,4.0,325.0,4
8067,other,5000.0,9.0,360.0,11
8069,other,1150.0,2.0,126.0,2
8072,other,1200.0,2.0,74.0,2
8075,other,1753.0,3.0,120.0,3
8077,other,720.0,2.0,45.0,2
8080,other,1200.0,3.0,165.0,4
8081,other,700.0,1.0,41.0,1
8083,other,1595.0,3.0,115.0,3
8084,other,1353.0,2.0,110.0,2
8085,other,1200.0,2.0,85.0,1
8088,other,1325.0,2.0,90.0,3
8091,other,1056.0,2.0,80.0,2
8093,other,1600.0,3.0,86.0,3
8095,other,1544.0,3.0,120.0,3
8096,other,1200.0,2.0,65.0,2
8097,other,540.0,1.0,36.0,1
8098,other,1578.0,3.0,180.0,3
8100,other,1600.0,2.0,115.0,2
8101,other,416.0,1.0,18.5,1
8104,other,834.0,1.0,60.0,1
8105,other,1125.0,4.0,70.0,3
8106,other,3000.0,5.0,260.0,4
8107,other,2160.0,5.0,250.0,6
8109,other,469.0,1.0,25.0,1
8114,other,1630.0,2.0,200.0,2
8116,other,1200.0,2.0,70.0,3
8117,other,1350.0,3.0,77.0,3
8118,other,5591.0,4.0,445.0,4
8119,other,1180.0,2.0,78.34,3
8120,other,1355.0,2.0,115.0,2
8121,other,600.0,1.0,50.0,1
8122,other,1875.0,3.0,165.0,3
8123,other,600.0,2.0,55.0,2
8126,other,1750.0,3.0,120.0,3
8129,other,1092.0,2.0,98.5,3
8132,other,1855.0,3.0,225.0,3
8136,other,425.0,1.0,20.03,1
8138,other,600.0,1.0,60.0,1
8139,other,1468.0,2.0,140.0,2
8140,other,4300.0,5.0,550.0,4
8142,other,775.0,2.0,55.0,2
8145,other,1352.0,3.0,135.0,3
8147,other,1200.0,3.0,95.0,4
8148,other,1976.0,3.0,184.0,3
8149,other,5500.0,4.0,600.0,4
8150,other,1200.0,3.0,95.0,3
8153,other,1180.0,2.0,69.0,2
8154,other,686.0,1.0,17.0,1
8156,other,1500.0,4.0,180.0,4
8158,other,1282.0,2.0,87.0,2
8160,other,1500.0,2.0,95.0,3
8161,other,1300.0,1.0,115.0,2
8162,other,530.0,1.0,20.0,1
8163,other,1350.0,2.0,80.0,2
8165,other,2400.0,6.0,125.0,8
8167,other,1141.0,2.0,62.0,2
8170,other,950.0,1.0,40.0,1
8177,other,1480.0,3.0,90.0,3
8178,other,1600.0,3.0,90.0,3
8179,other,1200.0,4.0,135.0,4
8181,other,1500.0,3.0,115.0,3
8182,other,1824.0,3.0,125.0,3
8183,other,750.0,1.0,56.25,1
8190,other,6000.0,5.0,400.0,4
8191,other,2400.0,3.0,170.0,3
8193,other,1500.0,2.0,98.0,3
8194,other,3095.0,3.0,350.0,3
8196,other,1200.0,1.0,28.0,1
8197,other,1500.0,3.0,100.0,3
8199,other,1560.0,5.0,145.0,5
8201,other,1560.0,3.0,188.0,3
8204,other,485.0,1.0,15.0,1
8210,other,1200.0,3.0,130.0,3
8211,other,1050.0,2.0,67.0,2
8212,other,1596.0,3.0,105.0,3
8216,other,1200.0,3.0,85.0,3
8217,other,1132.0,2.0,67.0,2
8219,other,1515.0,3.0,88.0,3
8222,other,1380.0,2.0,80.0,2
8225,other,4346.0,5.0,500.0,4
8227,other,2200.0,3.0,187.0,3
8228,other,3329.0,3.0,330.0,3
8229,other,3600.0,4.0,300.0,4
8230,other,3500.0,3.0,450.0,4
8232,other,1093.0,2.0,65.0,2
8234,other,1535.0,3.0,95.0,3
8236,other,1100.0,2.0,62.7,2
8239,other,2197.0,4.0,280.0,3
8241,other,1100.0,2.0,60.0,2
8242,other,1600.0,3.0,172.0,4
8243,other,1450.0,2.0,85.0,3
8244,other,2000.0,3.0,166.0,4
8248,other,1756.0,3.0,100.0,3
8249,other,1532.0,3.0,92.0,3
8250,other,1650.0,3.0,110.0,3
8251,other,1200.0,2.0,66.0,2
8253,other,1525.0,2.0,122.0,3
8257,other,2400.0,3.0,200.0,4
8258,other,1000.0,2.0,130.0,2
8260,other,3040.0,1.0,180.0,2
8262,other,1390.0,3.0,120.0,3
8264,other,1135.0,2.0,68.0,2
8265,other,900.0,2.0,55.0,2
8269,other,2500.0,3.0,250.0,3
8273,other,1269.72,2.0,68.0,2
8274,other,1168.0,3.0,70.0,3
8276,other,2100.0,4.0,155.0,4
8278,other,1515.0,3.0,93.93,3
8283,other,2700.0,4.0,214.0,6
8284,other,2000.0,3.0,210.0,3
8285,other,2400.0,4.0,300.0,5
8286,other,1760.0,3.0,176.0,3
8287,other,595.0,1.0,42.0,1
8292,other,1170.0,2.0,86.0,2
8293,other,2200.0,4.0,235.0,4
8301,other,1650.0,3.0,175.0,3
8303,other,1670.0,3.0,91.86,3
8307,other,1250.0,2.0,80.0,3
8308,other,1650.0,4.0,160.0,3
8309,other,800.0,2.0,50.0,2
8310,other,1225.0,2.0,150.0,2
8312,other,3675.0,4.0,367.0,4
8313,other,1200.0,2.0,150.0,2
8316,other,1350.0,2.0,80.0,2
8318,other,1614.0,3.0,110.0,3
8319,other,1188.0,2.0,73.0,2
8320,other,1480.0,3.0,90.0,3
8321,other,680.0,2.0,42.0,2
8324,other,955.0,2.0,53.55,2
8326,other,2479.13,3.0,215.0,3
8327,other,1100.0,2.0,106.0,2
8330,other,1925.0,3.0,120.0,3
8331,other,650.0,1.0,26.0,1
8333,other,2000.0,3.0,207.0,3
8334,other,1050.0,2.0,110.0,2
8336,other,2204.0,2.0,305.0,3
8342,other,1685.0,2.0,110.0,3
8344,other,1550.0,3.0,110.0,3
8345,other,500.0,1.0,20.0,1
8347,other,3155.0,4.0,370.0,3
8348,other,1765.0,3.0,105.0,3
8349,other,1265.0,2.0,70.0,2
8350,other,1012.0,2.0,59.0,2
8351,other,2045.0,4.0,154.0,3
8353,other,2400.0,4.0,280.0,6
8354,other,581.91,2.0,25.0,1
8355,other,1158.0,2.0,85.0,3
8356,other,925.0,2.0,51.0,2
8357,other,1415.0,2.0,110.0,2
8360,other,4750.0,5.0,600.0,4
8361,other,1840.0,3.0,155.0,3
8362,other,1350.0,2.0,185.0,2
8363,other,824.0,2.0,60.0,2
8364,other,1340.0,2.0,100.0,3
8365,other,1620.0,2.0,110.0,3
8366,other,1533.0,3.0,115.0,3
8367,other,1560.0,3.0,85.0,3
8369,other,750.0,1.0,25.0,1
8370,other,1375.0,2.0,85.0,3
8377,other,1500.0,3.0,88.0,3
8379,other,1140.0,2.0,76.0,2
8380,other,1198.0,2.0,84.0,2
8381,other,4000.0,4.0,520.0,4
8383,other,1370.0,2.0,75.0,2
8387,other,1000.0,1.0,55.0,2
8388,other,1200.0,2.0,125.0,2
8392,other,1050.0,1.0,70.0,1
8393,other,1200.0,2.0,80.0,3
8401,other,400.0,1.0,14.0,1
8403,other,1575.0,4.0,150.0,5
8405,other,4800.0,5.0,629.0,4
8406,other,1200.0,2.0,70.0,2
8408,other,1100.0,2.0,60.0,2
8410,other,1300.0,2.0,79.0,2
8412,other,3500.0,4.0,350.0,4
8414,other,1000.0,2.0,110.0,3
8421,other,2400.0,3.0,260.0,3
8422,other,1533.0,3.0,85.0,3
8425,other,1452.55,2.0,110.0,2
8426,other,2357.0,3.0,151.0,3
8427,other,1170.0,2.0,105.0,2
8428,other,1411.0,3.0,91.72,3
8430,other,3095.0,3.0,375.0,3
8432,other,1100.0,3.0,78.0,3
8434,other,3600.0,4.0,365.0,4
8437,other,1945.0,3.0,120.0,3
8439,other,1650.0,3.0,165.0,3
8440,other,1550.0,2.0,150.0,3
8442,other,1150.0,2.0,75.0,3
8443,other,1200.0,3.0,74.0,3
8444,other,1229.0,3.0,86.03,3
8445,other,1030.0,2.0,61.0,2
8446,other,600.0,1.0,32.0,1
8447,other,1165.0,2.0,135.0,2
8450,other,3000.0,4.0,240.0,4
8452,other,1315.0,2.0,90.0,2
8453,other,1210.0,2.0,72.0,2
8454,other,11338.0,9.0,1000.0,6
8456,other,30000.0,4.0,2100.0,4
8458,other,1170.0,2.0,68.0,2
8459,other,1600.0,2.0,110.0,2
8461,other,1370.0,2.0,75.0,3
8463,other,1980.0,3.0,224.0,3
8465,other,1700.0,3.0,97.0,3
8466,other,1900.0,3.0,160.0,3
8468,other,1100.0,2.0,75.0,2
8469,other,1929.0,3.0,115.0,3
8470,other,3161.0,4.0,214.0,4
8472,other,3515.0,3.0,420.0,3
8474,other,1100.0,2.0,70.0,2
8478,other,700.0,1.0,41.0,1
8483,other,3000.0,3.0,250.0,3
8484,other,1100.0,2.0,61.0,2
8485,other,1260.0,1.0,41.0,1
8486,other,1500.0,1.0,37.5,1
8487,other,600.0,1.0,17.0,1
8489,other,1165.0,2.0,75.0,2
8490,other,1272.0,4.0,75.0,3
8492,other,1600.0,5.0,140.0,5
8494,other,1000.0,2.0,65.0,3
8496,other,2400.0,4.0,325.0,3
8498,other,1463.0,1.0,142.0,2
8500,other,2401.0,3.0,185.0,3
8501,other,1875.0,2.0,235.0,3
8503,other,890.0,1.0,75.0,1
8506,other,2400.0,3.0,290.0,3
8508,other,1690.0,3.0,100.0,3
8511,other,1350.0,2.0,90.0,2
8512,other,1460.0,3.0,88.0,3
8513,other,1685.0,3.0,95.0,3
8514,other,800.0,1.0,52.0,1
8515,other,4000.0,5.0,280.0,4
8517,other,792.0,2.0,70.0,2
8520,other,2400.0,5.0,235.0,5
8523,other,461.82,1.0,31.7,1
8524,other,1500.0,2.0,85.0,3
8527,other,1260.0,2.0,75.0,2
8529,other,12000.0,12.0,525.0,10
8531,other,2820.0,3.0,285.0,3
8532,other,1950.0,3.0,130.0,3
8534,other,1350.0,2.0,140.0,3
8535,other,4051.0,4.0,345.0,4
8536,other,2100.0,3.0,170.0,3
8537,other,1991.0,3.0,160.0,3
8539,other,1200.0,3.0,66.0,3
8541,other,3000.0,4.0,342.0,4
8542,other,2400.0,6.0,245.0,6
8544,other,1375.0,2.0,105.0,2
8545,other,1693.0,3.0,108.0,3
8552,other,1150.0,2.0,77.5,3
8556,other,1058.0,2.0,60.0,2
8557,other,900.0,1.0,30.0,1
8558,other,1672.0,3.0,150.0,3
8561,other,1250.0,3.0,139.0,3
8562,other,1468.0,3.0,130.0,2
8566,other,1480.0,2.0,145.0,3
8569,other,2280.0,3.0,285.0,3
8570,other,2000.0,3.0,200.0,3
8573,other,1080.0,2.0,75.0,3
8574,other,2400.0,2.0,150.0,3
8576,other,1125.0,2.0,75.0,2
8577,other,1596.0,3.0,95.0,3
8578,other,1639.0,3.0,123.0,3
8580,other,1740.0,3.0,199.0,3
8581,other,1372.0,2.0,90.0,3
8583,other,6200.0,5.0,720.0,5
8586,other,925.0,2.0,63.0,2
8587,other,1200.0,3.0,95.0,4
8588,other,1200.0,2.0,79.0,2
8589,other,2500.0,3.0,270.0,3
8590,other,1584.0,3.0,145.0,4
8591,other,1570.0,3.0,115.0,3
8592,other,3000.0,3.0,400.0,3
8596,other,1750.0,3.0,180.0,3
8597,other,1500.0,1.0,160.0,2
8598,other,2100.0,6.0,275.0,6
8600,other,705.0,1.0,36.5,1
8601,other,1340.0,3.0,77.0,3
8605,other,1260.0,1.0,41.0,1
